98, -45, 0
97, -45, 5
99, -45, 10
99, -45, 15
93, -45, 20
94, -45, 25
92, -45, 30
98, -45, 35
91, -45, 40
97, -45, 45
91, -45, 50
91, -45, 55
98, -45, 60
91, -45, 65
91, -45, 70
93, -45, 75
97, -45, 80
98, -45, 85

96, -40, -45
90, -40, -40
98, -40, -35
94, -40, -30
90, -40, -25
92, -40, -20
91, -40, -15
96, -40, -10
98, -40, -5
96, -40, 0
95, -40, 5
96, -40, 10
93, -40, 15
94, -40, 20
97, -40, 25
90, -40, 30
90, -40, 35
90, -40, 40
92, -40, 45
97, -40, 50
99, -40, 55
94, -40, 60
96, -40, 65
97, -40, 70
92, -40, 75
94, -40, 80
95, -40, 85

93, -35, -45
91, -35, -40
96, -35, -35
97, -35, -30
98, -35, -25
98, -35, -20
95, -35, -15
90, -35, -10
91, -35, -5
91, -35, 0
98, -35, 5
92, -35, 10
90, -35, 15
90, -35, 20
90, -35, 25
95, -35, 30
90, -35, 35
90, -35, 40
99, -35, 45
99, -35, 50
95, -35, 55
97, -35, 60
97, -35, 65
92, -35, 70
92, -35, 75
91, -35, 80
96, -35, 85

96, -30, -45
100, -30, -40
99, -30, -35
98, -30, -30
90, -30, -25
95, -30, -20
91, -30, -15
94, -30, -10
90, -30, -5
92, -30, 0
93, -30, 5
98, -30, 10
93, -30, 15
93, -30, 20
97, -30, 25
90, -30, 30
92, -30, 35
99, -30, 40
97, -30, 45
90, -30, 50
97, -30, 55
94, -30, 60
96, -30, 65
94, -30, 70
92, -30, 75
91, -30, 80
98, -30, 85

95, -25, -45
92, -25, -40
95, -25, -35
94, -25, -30
93, -25, -25
99, -25, -20
98, -25, -15
99, -25, -10
93, -25, -5
94, -25, 0
98, -25, 5
98, -25, 10
97, -25, 15
94, -25, 20
95, -25, 25
97, -25, 30
99, -25, 35
99, -25, 40
99, -25, 45
95, -25, 50
96, -25, 55
95, -25, 60
96, -25, 65
90, -25, 70
96, -25, 75
92, -25, 80
99, -25, 85

94, -20, -45
94, -20, -40
96, -20, -35
99, -20, -30
91, -20, -25
99, -20, -20
90, -20, -15
91, -20, -10
90, -20, -5
98, -20, 0
95, -20, 5
91, -20, 10
95, -20, 15
92, -20, 20
96, -20, 25
97, -20, 30
91, -20, 35
92, -20, 40
93, -20, 45
90, -20, 50
96, -20, 55
97, -20, 60
91, -20, 65
95, -20, 70
98, -20, 75
96, -20, 80
99, -20, 85

97, -15, -45
96, -15, -40
90, -15, -35
97, -15, -30
92, -15, -25
97, -15, -20
98, -15, -15
96, -15, -10
93, -15, -5
97, -15, 0
92, -15, 5
92, -15, 10
93, -15, 15
99, -15, 20
99, -15, 25
91, -15, 30
97, -15, 35
90, -15, 40
95, -15, 45
93, -15, 50
99, -15, 55
90, -15, 60
92, -15, 65
95, -15, 70
97, -15, 75
99, -15, 80
94, -15, 85

93, -10, -45
98, -10, -40
95, -10, -35
98, -10, -30
95, -10, -25
90, -10, -20
98, -10, -15
93, -10, -10
90, -10, -5
93, -10, 0
92, -10, 5
99, -10, 10
93, -10, 15
90, -10, 20
96, -10, 25
92, -10, 30
97, -10, 35
93, -10, 40
93, -10, 45
93, -10, 50
94, -10, 55
90, -10, 60
99, -10, 65
95, -10, 70
94, -10, 75
94, -10, 80
98, -10, 85

92, -5, -45
90, -5, -40
96, -5, -35
95, -5, -30
100, -5, -25
94, -5, -20
96, -5, -15
92, -5, -10
93, -5, -5
90, -5, 0
99, -5, 5
96, -5, 10
97, -5, 15
100, -5, 20
91, -5, 25
97, -5, 30
98, -5, 35
99, -5, 40
91, -5, 45
94, -5, 50
93, -5, 55
99, -5, 60
97, -5, 65
98, -5, 70
98, -5, 75
98, -5, 80
94, -5, 85

95, 0, -45
93, 0, -40
95, 0, -35
96, 0, -30
96, 0, -25
95, 0, -20
94, 0, -15
92, 0, -10
96, 0, -5
94, 0, 0
94, 0, 5
92, 0, 10
93, 0, 15
99, 0, 20
95, 0, 25
94, 0, 30
98, 0, 35
93, 0, 40
90, 0, 45
93, 0, 50
90, 0, 55
100, 0, 60
93, 0, 65
97, 0, 70
91, 0, 75
91, 0, 80
92, 0, 85

94, 5, -45
98, 5, -40
90, 5, -35
91, 5, -30
99, 5, -25
90, 5, -20
91, 5, -15
91, 5, -10
91, 5, -5
91, 5, 0
100, 5, 5
96, 5, 10
99, 5, 15
94, 5, 20
100, 5, 25
93, 5, 30
92, 5, 35
94, 5, 40
98, 5, 45
92, 5, 50
98, 5, 55
96, 5, 60
96, 5, 65
98, 5, 70
94, 5, 75
92, 5, 80
94, 5, 85

94, 10, -45
95, 10, -40
98, 10, -35
93, 10, -30
91, 10, -25
96, 10, -20
91, 10, -15
98, 10, -10
93, 10, -5
93, 10, 0
99, 10, 5
92, 10, 10
98, 10, 15
97, 10, 20
98, 10, 25
98, 10, 30
90, 10, 35
99, 10, 40
96, 10, 45
97, 10, 50
99, 10, 55
94, 10, 60
94, 10, 65
99, 10, 70
92, 10, 75
95, 10, 80
91, 10, 85

96, 15, -45
96, 15, -40
96, 15, -35
96, 15, -30
97, 15, -25
90, 15, -20
91, 15, -15
90, 15, -10
95, 15, -5
97, 15, 0
97, 15, 5
97, 15, 10
90, 15, 15
99, 15, 20
95, 15, 25
96, 15, 30
90, 15, 35
98, 15, 40
95, 15, 45
96, 15, 50
98, 15, 55
95, 15, 60
91, 15, 65
94, 15, 70
98, 15, 75
99, 15, 80
99, 15, 85

92, 20, -45
95, 20, -40
95, 20, -35
93, 20, -30
100, 20, -25
98, 20, -20
98, 20, -15
91, 20, -10
95, 20, -5
90, 20, 0
90, 20, 5
99, 20, 10
97, 20, 15
95, 20, 20
94, 20, 25
96, 20, 30
95, 20, 35
95, 20, 40
91, 20, 45
97, 20, 50
91, 20, 55
97, 20, 60
94, 20, 65
90, 20, 70
95, 20, 75
94, 20, 80
90, 20, 85

94, 25, -45
90, 25, -40
95, 25, -35
99, 25, -30
90, 25, -25
90, 25, -20
95, 25, -15
99, 25, -10
94, 25, -5
94, 25, 0
95, 25, 5
97, 25, 10
95, 25, 15
96, 25, 20
98, 25, 25
97, 25, 30
90, 25, 35
90, 25, 40
99, 25, 45
90, 25, 50
91, 25, 55
98, 25, 60
90, 25, 65
100, 25, 70
91, 25, 75
99, 25, 80
97, 25, 85

99, 30, -45
99, 30, -40
96, 30, -35
95, 30, -30
93, 30, -25
92, 30, -20
90, 30, -15
90, 30, -10
94, 30, -5
95, 30, 0
90, 30, 5
93, 30, 10
94, 30, 15
99, 30, 20
94, 30, 25
91, 30, 30
93, 30, 35
96, 30, 40
94, 30, 45
94, 30, 50
100, 30, 55
93, 30, 60
92, 30, 65
95, 30, 70
97, 30, 75
96, 30, 80
99, 30, 85

97, 35, -45
94, 35, -40
99, 35, -35
94, 35, -30
93, 35, -25
94, 35, -20
91, 35, -15
90, 35, -10
94, 35, -5
92, 35, 0
99, 35, 5
97, 35, 10
96, 35, 15
99, 35, 20
91, 35, 25
98, 35, 30
98, 35, 35
95, 35, 40
97, 35, 45
95, 35, 50
99, 35, 55
97, 35, 60
95, 35, 65
98, 35, 70
94, 35, 75
99, 35, 80
95, 35, 85

95, 40, -45
91, 40, -40
93, 40, -35
96, 40, -30
94, 40, -25
92, 40, -20
95, 40, -15
96, 40, -10
95, 40, -5
91, 40, 0
97, 40, 5
91, 40, 10
94, 40, 15
92, 40, 20
92, 40, 25
95, 40, 30
90, 40, 35
96, 40, 40
98, 40, 45
92, 40, 50
98, 40, 55
94, 40, 60
90, 40, 65
95, 40, 70
91, 40, 75
94, 40, 80
98, 40, 85

98, 45, -45
99, 45, -40
91, 45, -35
91, 45, -30
91, 45, -25
98, 45, -20
95, 45, -15
97, 45, -10
91, 45, -5
98, 45, 0
99, 45, 5
99, 45, 10
99, 45, 15
98, 45, 20
94, 45, 25
98, 45, 30
92, 45, 35
92, 45, 40
93, 45, 45
91, 45, 50
99, 45, 55
98, 45, 60
93, 45, 65
92, 45, 70
93, 45, 75
99, 45, 80
92, 45, 85

92, 50, -45
96, 50, -40
91, 50, -35
91, 50, -30
96, 50, -25
90, 50, -20
98, 50, -15
91, 50, -10
97, 50, -5
94, 50, 0
95, 50, 5
96, 50, 10
94, 50, 15
92, 50, 20
91, 50, 25
94, 50, 30
95, 50, 35
92, 50, 40
96, 50, 45
97, 50, 50
96, 50, 55
94, 50, 60
92, 50, 65
98, 50, 70
91, 50, 75
97, 50, 80
91, 50, 85

91, 55, -45
94, 55, -40
91, 55, -35
99, 55, -30
97, 55, -25
98, 55, -20
94, 55, -15
91, 55, -10
94, 55, -5
97, 55, 0
91, 55, 5
99, 55, 10
99, 55, 15
99, 55, 20
94, 55, 25
97, 55, 30
92, 55, 35
92, 55, 40
92, 55, 45
93, 55, 50
90, 55, 55
97, 55, 60
94, 55, 65
97, 55, 70
96, 55, 75
96, 55, 80
98, 55, 85

94, 60, -45
92, 60, -40
98, 60, -35
94, 60, -30
91, 60, -25
94, 60, -20
93, 60, -15
97, 60, -10
99, 60, -5
99, 60, 0
98, 60, 5
98, 60, 10
93, 60, 15
99, 60, 20
98, 60, 25
95, 60, 30
95, 60, 35
91, 60, 40
97, 60, 45
99, 60, 50
92, 60, 55
93, 60, 60
96, 60, 65
99, 60, 70
94, 60, 75
97, 60, 80
93, 60, 85

96, 65, -45
98, 65, -40
96, 65, -35
96, 65, -30
97, 65, -25
96, 65, -20
95, 65, -15
91, 65, -10
93, 65, -5
92, 65, 0
97, 65, 5
91, 65, 10
95, 65, 15
91, 65, 20
94, 65, 25
97, 65, 30
96, 65, 35
96, 65, 40
92, 65, 45
95, 65, 50
96, 65, 55
94, 65, 60
91, 65, 65
91, 65, 70
95, 65, 75
94, 65, 80
97, 65, 85

99, 70, -45
93, 70, -40
98, 70, -35
96, 70, -30
95, 70, -25
93, 70, -20
91, 70, -15
92, 70, -10
91, 70, -5
98, 70, 0
93, 70, 5
95, 70, 10
95, 70, 15
92, 70, 20
98, 70, 25
93, 70, 30
95, 70, 35
90, 70, 40
90, 70, 45
94, 70, 50
95, 70, 55
94, 70, 60
95, 70, 65
98, 70, 70
93, 70, 75
92, 70, 80
94, 70, 85

99, 75, -45
99, 75, -40
96, 75, -35
95, 75, -30
95, 75, -25
94, 75, -20
96, 75, -15
90, 75, -10
98, 75, -5
99, 75, 0
91, 75, 5
94, 75, 10
91, 75, 15
95, 75, 20
92, 75, 25
97, 75, 30
91, 75, 35
99, 75, 40
90, 75, 45
97, 75, 50
97, 75, 55
93, 75, 60
92, 75, 65
90, 75, 70
95, 75, 75
94, 75, 80
94, 75, 85

93, 80, -45
93, 80, -40
96, 80, -35
95, 80, -30
93, 80, -25
98, 80, -20
91, 80, -15
94, 80, -10
92, 80, -5
97, 80, 0
96, 80, 5
94, 80, 10
95, 80, 15
95, 80, 20
95, 80, 25
92, 80, 30
94, 80, 35
99, 80, 40
91, 80, 45
90, 80, 50
94, 80, 55
92, 80, 60
94, 80, 65
93, 80, 70
97, 80, 75
96, 80, 80
92, 80, 85

92, 85, -45
99, 85, -40
99, 85, -35
92, 85, -30
90, 85, -25
98, 85, -20
95, 85, -15
95, 85, -10
99, 85, -5
94, 85, 0
98, 85, 5
91, 85, 10
99, 85, 15
99, 85, 20
93, 85, 25
94, 85, 30
95, 85, 35
90, 85, 40
99, 85, 45
97, 85, 50
96, 85, 55
91, 85, 60
93, 85, 65
92, 85, 70
97, 85, 75
90, 85, 80
99, 85, 85

97, 90, -45
93, 90, -40
98, 90, -35
94, 90, -30
98, 90, -25
96, 90, -20
94, 90, -15
92, 90, -10
100, 90, -5
99, 90, 0
96, 90, 5
100, 90, 10
94, 90, 15
99, 90, 20
97, 90, 25
93, 90, 30
97, 90, 35
97, 90, 40
96, 90, 45
94, 90, 50
99, 90, 55
90, 90, 60
97, 90, 65
92, 90, 70
93, 90, 75
91, 90, 80
94, 90, 85

